Filepath1, Filename1, Startline1, Endline1, Type1, Filepath2, Filename2, Startline2, Endline2, Type2, Clonetype, Similarity
/tags/prior-to-modularising/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/support/Base64.java,110490.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/tags/prior-to-modularising/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/support/Base64.java,110490.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,854,880,selected,3,0.965
/jotex/src/com/adobe/dp/epub/util/Base64.java,1494993.java,873,899,selected,/tags/prior-to-modularising/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/support/Base64.java,110490.java,838,864,selected,3,1.0
/JackySong-Core/src/jacky/lanlan/song/io/FileUtils.java,861615.java,1430,1442,selected,/tags/v20080609_before_UML_preferences/org.apache.commons.io/src/java/org/apache/commons/io/FileUtils.java,880474.java,1454,1466,selected,3,0.9620253164556962
/trunk/JaffaSOA/source/java/org/jaffa/soa/dataaccess/WSDLTrimmer.java,1359688.java,162,180,selected,/senior_project/src/application/FileUtil.java,293134.java,33,51,selected,3,0.9838709677419355
/trunk/JJSplit_CZ/JJSplit/src/jjsplit/JPfmJoiner.java,818379.java,60,81,selected,/trunk/JJSplit_CZ/JJSplit/src/jjsplit/Joiner.java,265205.java,60,81,selected,3,0.9375
/servers/jain-slee/core/common/src/main/java/org/mobicents/slee/container/deployment/jboss/DeploymentManagerMBeanImpl.java,1574719.java,145,163,selected,/trunk/src/aaronr/utils/FileUtils.java,1068957.java,11,29,selected,3,0.9826086956521739
/src/org/openoffice/gdocs/util/Downloader.java,1435050.java,199,217,selected,/trunk/src/aaronr/utils/FileUtils.java,1068957.java,11,29,selected,3,0.9826086956521739
/trunk/src/aaronr/utils/FileUtils.java,1068957.java,11,29,selected,/plugins/SectionEditor/src/org/bungeni/editor/section/refactor/xml/OdfPackageBackup.java,1524798.java,43,61,selected,3,0.991304347826087
/ softwaresmith --username JSam84/src/us/ExcellentIngenuity/Software_Smith/File_Copy.java,668466.java,50,68,selected,/trunk/src/aaronr/utils/FileUtils.java,1068957.java,11,29,selected,3,0.9478260869565217
/trunk/src/aaronr/utils/FileUtils.java,1068957.java,11,29,selected,/trunk/src/work/utilities/GeometrySeparator.java,1819337.java,144,162,selected,3,0.991304347826087
/src/org/opengpx/FileSystemIntegration.java,1791697.java,70,88,selected,/trunk/src/aaronr/utils/FileUtils.java,1068957.java,11,29,selected,3,0.9826086956521739
/trunk/src/work/utilities/GeometrySelector.java,388654.java,111,129,selected,/trunk/src/aaronr/utils/FileUtils.java,1068957.java,11,29,selected,3,0.991304347826087
/src/udpInvoker/main/Base64.java,2038811.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/udpInvoker/main/Base64.java,2038811.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,854,880,selected,3,0.965
/jotex/src/com/adobe/dp/epub/util/Base64.java,1494993.java,873,899,selected,/src/udpInvoker/main/Base64.java,2038811.java,874,900,selected,3,1.0
/org.acoveo.tools/src/org/acoveo/tools/Filesystem.java,2037747.java,98,104,selected,/trunk/src/tico/editor/TFileHandler.java,299629.java,199,205,selected,3,1.0
/experimentals/dotCMS/src/com/liferay/util/FileUtil.java,2459825.java,55,71,selected,/trunk/geos/src/com/gestioni/adoc/aps/system/services/pec/utils/FileUtil.java,706168.java,89,105,selected,3,0.9230769230769231
/test/kortsoft/kmx/test/FileUtil.java,255150.java,53,69,selected,/experimentals/dotCMS/src/com/liferay/util/FileUtil.java,2459825.java,55,71,selected,3,0.9230769230769231
/experimentals/dotCMS/src/com/liferay/util/FileUtil.java,2459825.java,55,71,selected,/trunk/ssf/util/src/org/kablink/util/FileUtil.java,2239915.java,58,74,selected,3,0.9230769230769231
/experimentals/dotCMS/src/com/liferay/util/FileUtil.java,2459825.java,55,71,selected,/spark-util/trunk/src/org/spark/util/FileUtils.java,1062267.java,346,362,selected,3,0.9230769230769231
/direto-project/src/br/org/ged/direto/model/service/impl/SegurancaServiceImpl.java,2068344.java,135,151,selected,/direto-project/src/br/org/ged/direto/model/service/impl/SegurancaServiceImpl.java,2068344.java,153,169,selected,3,0.9504132231404958
/netflix/trunk/java/tools/org/smartgrape/tools/DataUtilities.java,1809056.java,395,427,selected,/netflix/trunk/java/tools/org/smartgrape/tools/DataUtilities.java,1809056.java,440,472,selected,3,0.9548872180451128
o/estimate/FileCopy.java,5352.java,25,67,default,/branches/newcommer/2010_10_Pasha/src/File/FileCopy.java,2237913.java,17,59,selected,3,0.9850746268656716
eCopy.java,110358.java,14,58,default,o/estimate/FileCopy.java,5352.java,25,67,default,3,0.9754299754299754
/com/nimium/Base64.java,2554952.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/com/nimium/Base64.java,2554952.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,854,880,selected,3,0.965
/com/nimium/Base64.java,2554952.java,874,900,selected,/jotex/src/com/adobe/dp/epub/util/Base64.java,1494993.java,873,899,selected,3,1.0
/trunk/core/workflow-base/src/main/java/net/sourceforge/ondex/workflow/engine/Engine.java,2077739.java,747,755,selected,/trunk/ProjectViaNet/WEB-INF/src/si/cit/eprojekti/edocs/controller/documentStates/CheckIn.java,2300478.java,60,68,selected,3,0.9764705882352941
/Resource Handling/src/org/softmed/filehandling/FileUtil.java,2306882.java,153,169,selected,/src/sti/installer/tools/Utils.java,952509.java,21,37,selected,3,0.9924812030075187
/src/sti/installer/tools/Utils.java,952509.java,21,37,selected,/trunk/au.com.cahaya.asas/src/au/com/cahaya/asas/io/FileUtil.java,2347105.java,129,146,selected,3,0.9236111111111112
/trunk/src/boccaccio/andrea/myfilesutils/copier/AbsFileCopier.java,850830.java,37,53,selected,/src/sti/installer/tools/Utils.java,952509.java,21,37,selected,3,0.9849624060150376
/Excel.java,78884.java,30,48,default,/servers/jain-slee/core/common/src/main/java/org/mobicents/slee/container/deployment/jboss/DeploymentManagerMBeanImpl.java,1574719.java,145,163,selected,3,0.9826086956521739
/Excel.java,78884.java,30,48,default,/src/org/openoffice/gdocs/util/Downloader.java,1435050.java,199,217,selected,3,0.9826086956521739
/Excel.java,78884.java,30,48,default,/plugins/SectionEditor/src/org/bungeni/editor/section/refactor/xml/OdfPackageBackup.java,1524798.java,43,61,selected,3,0.991304347826087
/Excel.java,78884.java,30,48,default,/ softwaresmith --username JSam84/src/us/ExcellentIngenuity/Software_Smith/File_Copy.java,668466.java,50,68,selected,3,0.9478260869565217
/Excel.java,78884.java,30,48,default,/trunk/src/work/utilities/GeometrySeparator.java,1819337.java,144,162,selected,3,0.991304347826087
/Excel.java,78884.java,30,48,default,/src/org/opengpx/FileSystemIntegration.java,1791697.java,70,88,selected,3,0.9826086956521739
/Excel.java,78884.java,30,48,default,/trunk/src/work/utilities/GeometrySelector.java,388654.java,111,129,selected,3,0.991304347826087
/peruvianportalterrestrialtransport/src/main/java/com/ttporg/pe/util/UtilFicheros.java,1420932.java,282,301,selected,/peruvianportalterrestrialtransport/src/main/java/com/ttporg/pe/util/UtilFicheros.java,1420932.java,309,326,selected,3,0.8656716417910448
/FrontEnd/src/openbrouw/beerxml/BeerXml_io.java,443043.java,1550,1559,selected,/src/sisi/imp/ImportaYouCommerce.java,664690.java,712,721,selected,3,0.9772727272727273
/utilities/test/com/myapp/util/file/code/formatter/WhitespaceResolver.java,208660.java,76,82,selected,/trunk/Rezine/src/main/java/rezine/Utils.java,1152093.java,55,61,selected,3,1.0
/jflux/endrov/util/EvFileUtil.java,836722.java,118,126,selected,/trunk/ProjectViaNet/WEB-INF/src/si/cit/eprojekti/edocs/controller/documentStates/CheckIn.java,2300478.java,60,68,selected,3,0.9764705882352941
/trunk/babbly/src/org/babbly/core/util/Base64.java,1402632.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/babbly/src/org/babbly/core/util/Base64.java,1402632.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,854,880,selected,3,0.965
/jotex/src/com/adobe/dp/epub/util/Base64.java,1494993.java,873,899,selected,/trunk/babbly/src/org/babbly/core/util/Base64.java,1402632.java,874,900,selected,3,1.0
/trunk/modules/utilities/src/net/assimilator/utilities/console/dnd/FileDropTarget.java,1236073.java,145,156,selected,/trunk/src/genreman/Main.java,1558659.java,969,980,selected,3,0.9895833333333334
/trunk/src/genreman/Main.java,1558659.java,969,980,selected,/trunk/other_versions/Pointrel20100813/source/org/pointrel/pointrel20100813/core/ResourceFileSupport.java,2027381.java,127,138,selected,3,0.9795918367346939
/trunk/other_versions/Pointrel20100218/source/org/pointrel/pointrel20100218/core/ResourceFileSupport.java,1303146.java,127,138,selected,/trunk/src/genreman/Main.java,1558659.java,969,980,selected,3,0.9795918367346939
/trunk/src/genreman/Main.java,1558659.java,969,980,selected,/xwrdispo/src/ch/xwr/dispo/excel/rep2/ExcelTemplate.java,652645.java,35,46,selected,3,0.9895833333333334
/trunk/Pointrel20090201/source/org/pointrel/pointrel20090201/core/ResourceFileSupport.java,2393609.java,127,138,selected,/trunk/src/genreman/Main.java,1558659.java,969,980,selected,3,0.9795918367346939
/trunk/src/genreman/Main.java,1558659.java,969,980,selected,/trunk/Pointrel20110330/source/org/pointrel/pointrel20110330/archives/ResourceFileSupport.java,1480760.java,105,116,selected,3,0.9795918367346939
/trunk/src/genreman/Main.java,1558659.java,969,980,selected,/wb_s2b/src/whiteboard/util/PhotoServer.java,221494.java,39,50,selected,3,0.9895833333333334
/src/com/t_oster/notenschrank/data/Sheet.java,1538221.java,261,272,selected,/trunk/src/genreman/Main.java,1558659.java,969,980,selected,3,0.9583333333333334
/neon/tags/0.3.3/features/files/FileSystem.java,2295586.java,234,245,selected,/trunk/src/genreman/Main.java,1558659.java,969,980,selected,3,0.9791666666666666
/tags/Pointrel20090201_0.0.1_alpha_AsOf20090405/source/org/pointrel/pointrel20090201/ResourceFileSupport.java,310688.java,127,138,selected,/trunk/src/genreman/Main.java,1558659.java,969,980,selected,3,0.9795918367346939
/peakml/src/peakml/util/Base64.java,209298.java,840,866,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/peakml/src/peakml/util/Base64.java,209298.java,840,866,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,854,880,selected,3,0.965
/peakml/src/peakml/util/Base64.java,209298.java,840,866,selected,/jotex/src/com/adobe/dp/epub/util/Base64.java,1494993.java,873,899,selected,3,1.0
/moved-to-github/fedora/trunk/fcrepo-server/src/main/java/org/fcrepo/server/storage/lowlevel/akubra/AkubraLowlevelStorage.java,428027.java,394,404,selected,/moved-to-github/fedora/tags/release-3.3.1/fcrepo-server/src/main/java/fedora/server/storage/lowlevel/akubra/AkubraLowlevelStorage.java,2578690.java,369,378,selected,3,0.8194444444444444
/src/sisi/imp/ImportaYouCommerce.java,664690.java,712,721,selected,/FrontEnd/deploy/Preview/pck_tap/beerxml/XMLWriterStax.java,1360935.java,504,513,selected,3,0.9772727272727273
/dblpdata/src/main/java/edu/ucdavis/cs/dblp/service/WebResourceFetcher.java,1970148.java,34,71,selected,/dblpdata/src/main/java/edu/ucdavis/cs/dblp/service/LocalCacheResourceFetcher.java,1067359.java,50,88,selected,3,0.9530685920577617
/trunk/module/CMSJava-static/src/shu/util/JCopy.java,2205390.java,47,53,selected,/utilities/test/com/myapp/util/file/code/formatter/WhitespaceResolver.java,208660.java,76,82,selected,3,1.0
/simmarket/src/com/csft/market/util/Util.java,676684.java,119,152,selected,/TsComSelenium/src/com/csft/client/FileHelper.java,634122.java,42,75,selected,3,0.9956331877729258
/protocols/joscar/protocol/demo/src/net/kano/joscardemo/rv/RecvFileThread.java,861886.java,76,135,selected,/chaos-mafia-bot/src/aimclient/RecvFileThread.java,2065465.java,74,133,selected,3,0.9788867562380038
/protocols/joscar/protocol/demo/src/net/kano/joscardemo/rv/RecvFileThread.java,861886.java,76,135,selected,/trunk/VUE2/src/edu/tufts/vue/collab/im/RecvFileThread.java,2616673.java,74,133,selected,3,0.9788867562380038
/branches/alex-lau-thom/EJB/Nat_EJB/src/ConfigNat.java,1809621.java,262,285,selected,/trunk/nat/ConfigNat.java,98056.java,1385,1408,selected,3,0.9775280898876404
/moved-to-github/fedora/trunk/fcrepo-server/src/main/java/org/fcrepo/server/storage/translation/AtomDOSerializer.java,725825.java,300,333,selected,/moved-to-github/fedora/tags/release-3.3.1/fcrepo-server/src/main/java/fedora/server/storage/translation/AtomDOSerializer.java,2460067.java,300,331,selected,3,0.9568345323741008
/Cydonia/src/iharder/net/base64/Base64.java,1966020.java,858,884,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/Cydonia/src/iharder/net/base64/Base64.java,1966020.java,858,884,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,854,880,selected,3,0.965
/jotex/src/com/adobe/dp/epub/util/Base64.java,1494993.java,873,899,selected,/Cydonia/src/iharder/net/base64/Base64.java,1966020.java,858,884,selected,3,1.0
/mrstk/src/FileFormats/Base64.java,1098324.java,815,841,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/mrstk/src/FileFormats/Base64.java,1098324.java,851,877,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/eu.more.components/eu.more.keydistributionservice/tags/1.0.0/src/eu/more/keydistributionservice/commons/Base64.java,264272.java,754,780,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/main/net/sf/jailer/util/Base64.java,593263.java,873,899,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/net/sf/mailand/smtp/server/Base64.java,2599719.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/ontopia-engine/src/main/java/net/ontopia/net/Base64.java,1882693.java,837,863,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/java/dovetaildb/util/Base64.java,2430560.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/source/java/writer2latex/util/Base64.java,1560483.java,754,780,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/ssmith/io/Base64.java,1139080.java,881,907,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/com/sesca/misc/Base64.java,1511595.java,834,860,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/dev-dir-struct/jssh/src/IharderSourceforgeNet/Base64.java,1802351.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/Base64.java,77069.java,836,862,default,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/tags/prior-to-modularising/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/support/Base64.java,110490.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/java/librairie/Base64.java,1103041.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/com/nimium/Base64.java,2554952.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/Base64.java,85394.java,836,862,default,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/Base64.java,122954.java,872,898,default,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/peakml/src/peakml/util/Base64.java,209298.java,804,830,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/fun/lib/src/net/sf/iharder/Base64.java,1561076.java,908,934,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/eu.more.components/eu.more.keydistributionservice/tags/1.0.0/src/eu/more/keydistributionservice/commons/Base64.java,264272.java,790,816,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/ontopia-engine/src/main/java/net/ontopia/net/Base64.java,1882693.java,873,899,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/java/src/net/sf/pamvi/sso/Base64.java,753625.java,790,816,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/com/sesca/misc/Base64.java,1511595.java,870,896,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/source/java/writer2latex/util/Base64.java,1560483.java,790,816,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/SQLToLDIF/src/Base64.java,126904.java,872,898,default,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/java/librairie/Base64.java,1103041.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/ssmith/io/Base64.java,1139080.java,845,871,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,857,883,selected,3,0.965
/src/SQLToLDIF/src/Base64.java,126904.java,836,862,default,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/restclient-lib/src/main/java/org/wiztools/restclient/Base64.java,364540.java,835,861,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/org/taak/util/Base64.java,183804.java,788,814,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/base/Base64.java,964253.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/yeritools/program/code/src/base/main/java/com/yerihyo/yeritools/text/Base64.java,2190287.java,873,899,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,853,879,default,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2_old/support/Base64.java,597475.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/com/patientis/business/security/Base64.java,304936.java,871,897,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,836,862,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/mafro-sesam/sesam-auth/src/main/java/se/mafro/util/Base64.java,2215261.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/groom/utils/Base64.java,2365821.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,873,899,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/src/main/java/net/iharder/base64/Base64.java,2481579.java,893,919,selected,3,0.965
/trunk/babbly/src/org/babbly/core/util/Base64.java,1402632.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/Cydonia/src/iharder/net/base64/Base64.java,1966020.java,894,920,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/restclient-lib/src/main/java/org/wiztools/restclient/Base64.java,364540.java,871,897,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/branches/Aug09/backend2/core/src/main/java/net/sourceforge/ondex/workflow2/base/Base64.java,964253.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/org/taak/util/Base64.java,183804.java,752,778,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/main/net/sf/jailer/util/Base64.java,593263.java,837,863,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/groom/utils/Base64.java,2365821.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src_branch/com.ivis.xprocess.core/src/com/ivis/xprocess/framework/xml/Base64.java,1483221.java,872,898,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,837,863,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/java/dovetaildb/util/Base64.java,2430560.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/net/sf/mailand/smtp/server/Base64.java,2599719.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/dev-dir-struct/jssh/src/IharderSourceforgeNet/Base64.java,1802351.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/Base64.java,77069.java,872,898,default,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/src/com/patientis/business/security/Base64.java,304936.java,835,861,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/android/src/com/sugree/jibjib/util/Base64.java,707943.java,837,863,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/trunk/chemoinformatics/org.nodes4knime.chemistry/src/org/nodes4knime/chemicalutils/file/Base64.java,419020.java,939,965,selected,3,0.965
/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,848,874,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/eu.more.components/eu.more.cryptographicservice/tags/1.0.0/src/eu/more/cryptographicservice/internal/commons/Base64.java,2510322.java,754,780,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/trunk/workspace-mozswing/base64/src/net/sourceforge/iharder/Base64.java,1876215.java,753,779,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/branches/0.5/backend2/core/src/net/sourceforge/ondex/xten/scripting/r/Base64.java,588446.java,875,901,selected,3,0.965
a/src/org/dbreplicator/repconsole/Base64.java,2640664.java,753,779,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/lrf-epub-tools/src/main/java/lrf/base64/Base64.java,244622.java,873,899,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/ourproject/trunk/src/main/java/it/unibo/deis/uniboEnv_p2p/application/utils/Base64.java,1931054.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/Steamer/src/com/programiraj/util/Base64.java,2229382.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/jotex/src/com/adobe/dp/epub/util/Base64.java,1494993.java,873,899,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/udpInvoker/main/Base64.java,2038811.java,838,864,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/trunk/chemoinformatics/org.nodes4knime.chemistry/src/org/nodes4knime/chemicalutils/file/Base64.java,419020.java,901,927,selected,3,0.965
/trunk/src/main/java/br/com/radiceti/falke/util/Base64.java,1496807.java,884,910,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,754,780,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/eu.more.components/eu.more.cryptographicservicecore/trunk/src/eu/more/cryptographicservicecore/commons/Base64.java,2339370.java,755,781,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,923,949,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/branches/0.5/backend2/core/src/net/sourceforge/ondex/xten/scripting/r/Base64.java,588446.java,839,865,selected,3,0.965
/base64/Special_Licensing/Base64-2.2.2-BSD.java,16883.java,889,915,default,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/yeritools/program/code/src/base/main/java/com/yerihyo/yeritools/text/Base64.java,2190287.java,837,863,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/code/MAS/src/mas/common/Base64.java,2429982.java,872,898,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/Steamer/src/com/programiraj/util/Base64.java,2229382.java,874,900,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,/trunk/src/net/ymeng/httpfx/util/Base64.java,2108660.java,959,985,selected,3,0.965
/eu.more.components/eu.more.identityproviderservice/tags/1.0.0/src/eu/more/identityproviderservice/commons/Base64.java,2348309.java,790,816,selected,/src/main/java/org/owasp/esapi/codecs/Base64.java,925397.java,890,916,selected,3,0.965
/trunk/modules/utilities/src/net/assimilator/utilities/console/dnd/FileDropTarget.java,1236073.java,145,156,selected,/cts/tools/vm-tests/src/util/build/BuildStep.java,2564261.java,93,104,selected,3,0.9895833333333334
/trunk/modules/utilities/src/net/assimilator/utilities/console/dnd/FileDropTarget.java,1236073.java,145,156,selected,/trunk/UltimateMediaCollector/src/com/umc/helper/UMCUtils.java,332157.java,480,491,selected,3,0.9895833333333334
